行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
 长丰县,  徐桥苑（一二期）拆迁安置工程项目,  双凤开发区,4.83333,  经济适用住房用地,  划拨,  ,  中国共产党机关,0,  安徽长丰双凤经济开发区管理委员会,  1.000.00,2018年10月31日,2019年1月1日,2020年1月1日,
 合肥市本级,  安徽东方国信科技有限公司,  合肥高新区望江西路与方兴大道交口东南角KQ4-9地块,0.665161,  科教用地,  拍卖出让,50,  计算机服务业,987.7641,  安徽东方国信科技有限公司?,  1.003.00,2018年10月30日,2019年3月2日,2020年3月1日,
 肥西县,  合肥立德电气有限公司,  桃花工业园拓展区,2.133338,  工业用地,  挂牌出让,50,  金属制品业,819.2018,  合肥立德电气有限公司?,  1.000.00,2018年10月30日,2019年1月16日,2020年1月15日,
 肥西县,  安徽盛万工业科技发展有限公司,  桃花工业园拓展区,5.085054,  工业用地,  挂牌出让,50,  房地产业,1952.6607,  安徽盛万工业科技发展有限公司?,  1.000.00,2018年10月30日,2019年1月16日,2020年1月15日,
 合肥市本级,  安徽大恒能源科技有限公司,  合肥市庐阳经济开发区内天河路以西、耀远路以南,2.673964,  工业用地,  挂牌出让,50,  专用设备制造业,1026.8022,  安徽大恒能源科技有限公司?,  1.200.00,2018年10月30日,2019年1月30日,2020年1月30日,
 肥西县,  安徽智锐汽车有限公司,  桃花工业园新港南区,3.333385,  工业用地,  挂牌出让,50,  其它,610.0095,  安徽智锐汽车有限公司?,  1.000.00,2018年10月30日,2019年1月16日,2020年1月15日,
 肥西县,  合肥久享汽车零部件有限责任公司,  桃花工业园新港南区,1.999992,  工业用地,  挂牌出让,50,  其它,365.9985,  合肥久享汽车零部件有限责任公司?,  1.200.00,2018年10月30日,2019年1月16日,2020年1月15日,
 肥西县,  合肥万都元祥制冷科技有限公司,  桃花工业园拓展区,2.959359,  工业用地,  挂牌出让,50,  通用设备制造业,541.5627,  合肥万都元祥制冷科技有限公司?,1,2018年10月29日,2019年1月16日,2020年1月15日,
 合肥市本级,  习友路（312国道-龙川路）,  合肥市包河区习友路,3.3862,  街巷用地,  划拨,  ,  租赁业,0,  合肥市建设投资控股（集团）有限公司,  0.000.00,2018年10月29日,2019年1月28日,2020年1月28日,
 合肥市本级,  丰乐亭路,  合肥市瑶海区龙岗路-吴敬梓路,1.2827,  公共设施用地,  划拨,  ,  国家机构,  ,  合肥市瑶海区住房和城乡建设局,  ,2018年10月26日,2019年2月25日,2020年2月25日,
 合肥市本级,  螺蛳岗路,  合肥市瑶海区和平路-南陵路,2.0139,  街巷用地,  划拨,  ,  国家机构,  ,  合肥市瑶海区住房和城乡建设局,  ,2018年10月26日,2019年2月25日,2020年2月25日,
 合肥市本级,  罗岗路,  合肥市瑶海区明皇路-临泉路,1.1118,  街巷用地,  划拨,  ,  国家机构,  ,  合肥市瑶海区住房和城乡建设局,  ,2018年10月26日,2019年2月25日,2020年2月25日,
 合肥市本级,  合肥恒创智能科技有限公司,  合肥经济技术开发区锦绣大道以南、清潭路以西,10.09989,  科教用地,  拍卖出让,50,  租赁业,13180.3565,  合肥恒创智能科技有限公司?,  1.202.20,2018年10月26日,2019年2月25日,2021年2月25日,
 合肥市本级,  观鱼台路,  合肥市瑶海区和县路-二十埠河,0.5621,  街巷用地,  划拨,  ,  国家机构,  ,  合肥市瑶海区住房和城乡建设局,  ,2018年10月26日,2019年2月25日,2020年2月25日,
 合肥市本级,  吴敬梓路,  合肥市瑶海区明皇路-垃圾中转站,1.9603,  街巷用地,  划拨,  ,  国家机构,  ,  合肥市瑶海区住房和城乡建设局,  ,2018年10月26日,2019年2月25日,2020年2月25日,
 肥西县,  三河路（翡翠路-----金寨南路）,  上派镇,2.981563,  街巷用地,  划拨,  ,  道路运输业,0,  肥西县城乡建设投资有限公司,  0.001.00,2018年10月26日,2018年12月20日,2019年12月31日,
 肥东县,  合肥旭升绿化有限公司,  肥东县众兴乡花灯社区,0.8055,  住宿餐饮用地,  挂牌出让,40,  餐饮业,761.1975,  合肥旭升绿化有限公司?,  1.001.20,2018年10月25日,2019年2月25日,2020年2月25日,
 合肥市本级,  安徽蜀山城投置业有限责任公司,  合肥市蜀山区佛子岭路与黄山路交口东北角,0.661946,  其他住房用地,  协议出让,70,  房地产业,3964.0636,  安徽蜀山城投置业有限责任公司?,4.15,2018年10月25日,2018年11月25日,2018年11月25日,
 肥西县,  农林变电站,  铭传乡,0.208656,  机关团体用地,  划拨,  ,  公共设施管理业,0,  铭传乡人民政府,  0.001.00,2018年10月24日,2018年11月29日,2019年12月27日,
 肥西县,  安徽亚顿模具铸造科技有限公司,  严店乡,1.83159,  工业用地,  挂牌出让,50,  金属制品业,335.181,  安徽亚顿模具铸造科技有限公司?,  1.000.00,2018年10月24日,2019年1月16日,2020年1月15日,
 肥西县,  合肥佰特橡塑科技有限公司,  桃花工业园拓展区,2.999843,  工业用地,  挂牌出让,50,  塑料制品业,548.9713,  合肥佰特橡塑科技有限公司?,  1.000.00,2018年10月24日,2019年1月16日,2020年1月15日,
 肥西县,  合肥圆融新材料有限公司,  柏堰科技园,0.508979,  工业用地,  挂牌出让,50,  塑料制品业,195.4479,  合肥圆融新材料有限公司?,  1.200.00,2018年10月23日,2019年1月16日,2020年1月15日,
 合肥市本级,  合肥新创投资控股有限公司,  合肥新站区大中路与学府路交口东北角,12.594675,  其他普通商品住房用地,  协议出让,70,  商务服务业,14874.3112,  合肥新创投资控股有限公司?,  1.002.50,2018年10月23日,2018年10月23日,2018年10月23日,
 合肥市本级,  西城梅苑,  合肥市蜀山区小庙镇,6.355126,  经济适用住房用地,  划拨,  ,  房地产业,0,  安徽蜀山城投置业有限责任公司,  2.672.67,2018年10月23日,2019年2月22日,2020年2月22日,
 合肥市本级,  合肥新创投资控股有限公司,  合肥新站区颖河路与武里山路交口西北角,3.204011,  其他普通商品住房用地,  协议出让,70,  商务服务业,7574.282,  合肥新创投资控股有限公司?,  1.002.50,2018年10月23日,2018年10月23日,2018年10月23日,
 合肥市本级,  清溪家园,  合肥市蜀山区井岗镇,5.018864,  经济适用住房用地,  划拨,  ,  房地产业,0,  安徽蜀山城投置业有限责任公司,  0.002.45,2018年10月23日,2019年2月22日,2020年2月22日,
 合肥市本级,  大蜀山路（长江西路-扩展边界）,  合肥市蜀山区小庙镇,3.363,  街巷用地,  划拨,  ,  国家机构,  ,  合肥市蜀山区住房和城乡建设局,  ,2018年10月23日,2019年2月22日,2020年2月22日,
 合肥市本级,  朝阳丽苑,  合肥市蜀山区稻香村街道,6.327258,  经济适用住房用地,  划拨,  ,  房地产业,0,  安徽蜀山城投置业有限责任公司,  0.003.10,2018年10月23日,2019年2月22日,2020年2月22日,
 肥西县,  合肥市新开创不锈钢设备有限公司,  严店乡,0.53555,  工业用地,  挂牌出让,50,  金属制品业,98.0057,  合肥市新开创不锈钢设备有限公司?,  1.000.00,2018年10月22日,2019年1月16日,2020年1月15日,
 肥西县,  创新大道----站前路,  上派镇,6.1345,  街巷用地,  划拨,  ,  道路运输业,0,  肥西县城乡建设投资有限公司,  0.001.00,2018年10月22日,2018年12月10日,2019年12月31日,
 肥东县,  合肥工投工业科技发展有限公司科技创新走廊项目,  肥东县长临河镇星光社区长黄路两侧,6.0484,  科教用地,  挂牌出让,50,  研究与试验发展,2135.0852,  合肥工投工业科技发展有限公司?,  0.001.50,2018年10月22日,2019年1月22日,2021年1月22日,
 长丰县,  长丰县北城医院综合建设项目,  双墩镇,9.5359,  医卫慈善用地,  划拨,  ,  中国共产党机关,0,  长丰县北城医院,  1.501.50,2018年10月19日,2019年1月1日,2020年1月1日,
 合肥市本级,  合肥市第九中学新校区,  合肥新站区淮海大道与大众路交口东南角,14.266885,  科教用地,  划拨,  ,  教育业,0,  合肥市第九中学,  0.990.99,2018年10月19日,2019年2月18日,2020年2月18日,
 合肥市本级,  安徽博雅同光房地产开发有限公司,  合肥市包河区望江路以北、铜陵路以西,2.57577,  其他普通商品住房用地,  拍卖出让,70,  房地产业,48643.4165,  安徽博雅同光房地产开发有限公司?,  1.800.00,2018年10月18日,2019年2月18日,2020年2月18日,
 合肥市本级,  安徽绿城玫瑰园房地产开发有限公司,  合肥滨湖区大理路以西、嘉陵江路以南,15.00634,  其他普通商品住房用地,  拍卖出让,70,  房地产业,265612.218,  安徽绿城玫瑰园房地产开发有限公司?,  1.001.80,2018年10月17日,2019年2月17日,2021年2月17日,
 合肥市本级,  宿松路以东、观海路以南,  合肥经开区宿松路以东、观海路以南,0.063436,  公共设施用地,  划拨,  ,  仓储业,0,  合肥经开建设投资有限公司,  0.000.00,2018年10月17日,2019年2月16日,2020年2月16日,
 合肥市本级,  金莲花路（空港南路-光福路）工程,  合肥经开区金莲花路（空港南路-光福路）,2.278696,  街巷用地,  划拨,  ,  仓储业,0,  合肥经开建设投资有限公司,  0.000.00,2018年10月17日,2019年2月16日,2020年2月16日,
 合肥市本级,  卧云路（蓬莱路-宿松路）综合改造工程,  合肥经济技术开发区卧云路（蓬莱路-宿松路）,0.341159,  街巷用地,  划拨,  ,  房地产业,0,  合肥海恒投资控股集团公司,  0.000.00,2018年10月17日,2019年2月16日,2020年2月16日,
 合肥市本级,  庐阳区四里河畔小区,  合肥市庐阳区临泉路与四里河路交口、肥西路与临泉路交口,13.581432,  经济适用住房用地,  划拨,  ,  房地产业,0,  合肥市庐阳房地产开发公司,  3.393.39,2018年10月17日,2019年2月16日,2020年2月16日,
 合肥市本级,  安徽皖投置业有限责任公司,  上派镇灯塔路以南、妙道山路以东,15.405588,  其他普通商品住房用地,  拍卖出让,70,  房地产业,197576.649,  安徽皖投置业有限责任公司?,  1.002.00,2018年10月17日,2019年2月17日,2021年8月16日,
 合肥市本级,  合肥荣盛泽业房地产开发有限公司,  合肥滨湖区遵义路以北、云南路以东,12.1971,  其他普通商品住房用地,  拍卖出让,70,  房地产业,243332.145,  合肥荣盛泽业房地产开发有限公司?,  1.002.00,2018年10月17日,2019年2月17日,2021年2月17日,
 合肥市本级,  合肥经开建设投资有限公司,  合肥经济技术开发区长岗新航路以南、紫薇路以东,9.45786,  其他住房用地,  协议出让,70,  仓储业,8545.413,  合肥经开建设投资有限公司?,  1.002.00,2018年10月15日,2018年11月15日,2018年11月15日,
 合肥市本级,  合肥经开建设投资有限公司,  合肥经济技术开发区团肥路以南、二桥连线以东,5.696596,  其他住房用地,  协议出让,70,  仓储业,5126.9364,  合肥经开建设投资有限公司?,  1.002.00,2018年10月15日,2018年11月21日,2018年11月21日,
 合肥市本级,  合肥经开建设投资有限公司,  合肥经济技术开发区紫荆路以西、紫薇路以东,14.536484,  其他住房用地,  协议出让,70,  仓储业,13118.8134,  合肥经开建设投资有限公司?,  1.002.00,2018年10月15日,2018年11月21日,2018年11月21日,
 合肥市本级,  安徽润升电力技术有限公司,  合肥新站区唐河路以北，通淮中路以东,1.997247,  工业用地,  挂牌出让,50,  其它,766.9429,  安徽润升电力技术有限公司?,  1.200.00,2018年10月14日,2019年1月14日,2020年1月14日,
 肥东县,  合肥东部新城建设投资有限公司护城路（临泉东路-长江东路）建设项目,  肥东经济开发区境内,4.3987,  公路用地,  划拨,  ,  道路运输业,750.7117,  合肥东部新城建设投资有限公司,  ,2018年10月12日,2019年6月12日,2020年6月12日,
 长丰县,  年产5万平方米航空复合材料及23万套轨道交通和汽车零部件产品项目,  双凤开发区,9.4655,  工业用地,  挂牌出让,50,  通用设备制造业,1703.79,  安徽金诚复合材料有限公司?,  1.000.00,2018年10月12日,2019年3月1日,2020年3月1日,
 肥东县,  合肥市长宁投资有限公司肥东县长临河镇农村人居环境建设(拆迁安置点南区路网工程)项目,  长临河镇店忠路东侧,0.566,  公路用地,  划拨,  ,  道路运输业,112.3483,  合肥市长宁投资有限公司,  ,2018年10月12日,2019年6月12日,2020年6月12日,
 肥东县,  肥东县古城镇中心卫生院迁址扩建建设项目,  古城镇古城社区古四组,1.5006,  医卫慈善用地,  划拨,  ,  卫生,290.5298,  肥东县古城镇中心卫生院,1,2018年10月12日,2019年6月12日,2020年6月12日,
 长丰县,  年产10万吨钢结构（HC型、异型）生产建设项目,  双凤开发区,1.8042,  工业用地,  挂牌出让,50,  钢压延加工,324.756,  合肥晓磊钢结构有限公司?,  1.000.00,2018年10月12日,2019年3月1日,2020年3月1日,
 长丰县,  安徽建工技师学院新校区,  水湖镇,10.165558,  科教用地,  挂牌出让,50,  教育业,2287.251,  安徽建工技师学院?,  0.001.00,2018年10月12日,2019年3月1日,2020年3月1日,
 长丰县,  智能制造中小企业创新创业示范基地项目,  双凤开发区,6.0963,  工业用地,  挂牌出让,50,  通用设备制造业,1097.334,  合肥凤之巢产业小镇发展有限公司?,  1.000.00,2018年10月12日,2019年3月1日,2020年3月1日,
 肥东县,  合肥东城宜居投资有限公司合肥循环经济示范园棚户区改造新龙家园一期工程,  撮镇镇木秀路与撮东路交口,7.2924,  经济适用住房用地,  划拨,  ,  房地产业,1465.641,  合肥东城宜居投资有限公司,1,2018年10月12日,2019年6月12日,2021年6月12日,
 长丰县,  定制家居扩产项目,  双凤开发区,11.3421,  工业用地,  挂牌出让,50,  家具制造业,2041.578,  合肥志邦家居有限公司?,  1.000.00,2018年10月12日,2019年3月1日,2020年3月1日,
 长丰县,  年产2万吨全息激光定位镭射膜项目,  双凤开发区,1.3333,  工业用地,  挂牌出让,50,  印刷业和记录媒体的复制,240,  安徽久顺光电科技有限公司?,  1.000.00,2018年10月12日,2019年3月1日,2020年3月1日,
 长丰县,  建设马达及零件生产线项目,  双凤开发区,2.488686,  工业用地,  挂牌出让,50,  通用设备制造业,447.9635,  合肥信浓马达有限公司?,  1.000.00,2018年10月12日,2019年4月15日,2020年7月14日,
 合肥市本级,  新桥综合联试试飞外场,  合肥经开区空港东路以西、白塔路以北,8.202634,  科教用地,  划拨,  ,  研究与试验发展,9843.1608,  中国电子科技集团公司第三十八研究所,  1.000.00,2018年10月12日,2019年2月11日,2020年2月11日,
