行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
休宁县,桥西苑小区配建廉租住房项目,休宁县桥西苑（万宁板块1-2-6）,0.1026,经济适用住房用地,划拨,,社会保障业,0,休宁县房地产管理中心,1.002.80,2015年2月10日,2014年11月3日,2015年11月3日,
黄山市本级,国家茶叶及农产品检测重点实验室（黄山）,屯溪区弈棋镇松柏大道西侧,1.207073,科教用地,划拨,,国家机构,285.9586,中华人民共和国黄山出入境检验检疫局,0.001.20,2015年2月9日,2015年5月9日,2018年5月9日,
黄山市本级,屯溪区公共租赁住房项目,屯溪区黎阳镇三门呈村，龙山花园南侧,2.43132,公共租赁住房用地,划拨,,国家机构,394.3778,黄山市屯溪区国有资产投资运营有限公司,1.001.60,2015年2月9日,2015年5月9日,2017年2月9日,
歙县,艾克瑞德,歙县循环经济园,1.850548,工业用地,挂牌出让,50,化学原料及化学制品制造业,205.4108,安徽艾克瑞德科技有限公司,0.801.20,2015年2月3日,2015年5月30日,2016年5月30日,
歙县,艾克瑞德,歙县循环经济园,1.55997,工业用地,挂牌出让,50,化学原料及化学制品制造业,173.1567,安徽艾克瑞德科技有限公司,0.801.20,2015年2月3日,2015年5月30日,2016年5月30日,
祁门县,房地产开发项目,祁门县野林山庄D区东侧,0.5099,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70,房地产业,538,祁门县野林房地产开发有限责任公司,1.502.00,2015年1月27日,2016年1月31日,2018年1月31日,
歙县,绩甲传动机械,歙县经济开发区,2.079598,工业用地,挂牌出让,50,金属制品业,205.8802,黄山绩甲传动机械有限公司,1.000.00,2015年1月23日,2015年5月30日,2016年5月30日,
黄山区,徽梦谷,汤口镇汤口社区、芳村村,0.949249,其他商服用地,挂牌出让,40,住宿业,775,黄山别有天酒店管理有限责任公司,0.001.65,2015年1月15日,2016年2月15日,2018年2月15日,
黄山区,岳超搅拌站,甘棠镇弦瑞村,1.719728,工业用地,挂牌出让,50,其它,683,安徽超杰路面工程有限公司,1.000.00,2015年1月15日,2015年8月15日,2017年8月15日,
黄山区,玻璃纤维厂,甘棠镇弦瑞村,0.265594,工业用地,挂牌出让,50,废弃资源和废旧材料回收加工业,80,黄山区金宇玻钢材料厂,1.000.00,2015年1月15日,2015年8月15日,2017年8月15日,
黄山市本级,九龙园区环城西路、日普路,屯溪区九龙园区,7.140688,街巷用地,划拨,,国家机构,1077.0639,黄山九龙低碳经济园区管理委员会,0.000.01,2015年1月13日,2015年2月13日,2016年2月13日,
黄山市本级,草市花园安置小区（二期）,屯光大道西侧,4.275557,经济适用住房用地,划拨,,居民服务业,776.7,黄山市城市建设投资（集团）有限公司,1.001.30,2015年1月13日,2015年4月13日,2016年10月13日,
黄山市本级,黄山市花鸟市场,滨江东路西侧、桑园安置区北侧,3.194663,公共设施用地,划拨,,居民服务业,583.3005,黄山市城市建设投资（集团）有限公司,0.150.15,2015年1月13日,2015年4月13日,2016年10月13日,
黄山市本级,草市花园安置小区（三期）,屯光大道西侧,2.272155,经济适用住房用地,划拨,,居民服务业,412.76,黄山市城市建设投资（集团）有限公司,1.001.30,2015年1月13日,2015年4月13日,2016年10月13日,
黄山市本级,一品山水扩征地块,屯溪区阳湖镇许家棚,1.437655,其他普通商品住房用地,协议出让,70,房地产业,496,黄山市名都房地产开发有限公司,1.001.00,2015年1月12日,2015年3月15日,2016年3月15日,
休宁县,安徽休宁农村商业银行股份有限公司,休宁县溪口镇溪口村,0.118559,其他商服用地,挂牌出让,40,银行业,80.02,安徽休宁农村商业银行股份有限公司,1.001.80,2015年1月10日,2015年6月10日,2016年6月10日,
休宁县,张新洲,黄山经开区梅林大道以西与祁门路交叉口,2.3855,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,1922,张新洲,1.001.60,2015年1月10日,2015年6月10日,2016年6月10日,
徽州区,永佳产业园项目,徽州区城北工业园富山路与西林路交叉口南侧,2.7018,工业用地,挂牌出让,50,化学原料及化学制品制造业,389.0592,黄山永佳（集团）有限公司,1.000.00,2015年1月8日,2015年5月8日,2017年5月8日,
徽州区,永佳产业园项目,徽州区城北工业园富山路东侧,4.8542,工业用地,挂牌出让,50,化学原料及化学制品制造业,699.0048,黄山永佳（集团）有限公司,1.000.00,2015年1月8日,2015年10月8日,2018年10月8日,
歙县,万超高分子化工,歙县循环经济园,1.323115,工业用地,挂牌出让,50,建筑装饰业,146.8658,安徽万超高分子化工有限公司,0.801.00,2015年1月8日,2015年5月30日,2016年5月30日,
歙县,标准化厂房,歙县经济开发区,4.036411,工业用地,挂牌出让,50,房地产业,399.6047,歙县经济开发区投资开发有限公司,1.001.50,2015年1月8日,2015年5月30日,2016年5月30日,
祁门县,工业建设项目,祁门县平里镇（原卫生院）,0.347921,工业用地,挂牌出让,50,农副食品加工业,33.4,安徽省华茗园祁门红茶股份有限公司,1.001.50,2015年1月6日,2015年12月31日,2017年12月31日,
徽州区,西溪南镇中心学校新建工程项目,徽州区西溪南镇丰南大道北侧,0.108,科教用地,划拨,,国家机构,25.4789,黄山市徽州区教育局,0.600.60,2014年12月31日,2015年1月31日,2016年1月31日,
徽州区,黄山市高铁站前区城市道路交通基础实施,黄山经济开发区迎客松大道以南部分地块,8.6993,公共设施用地,划拨,,其他服务业,635.4995,黄山市高铁新区开发投资有限公司,0.000.00,2014年12月31日,2015年12月31日,2017年12月31日,
徽州区,天马DCH及搬迁项目,徽州区循环经济园昌盛路西侧、华惠北侧,0.1425,工业用地,挂牌出让,50,化学原料及化学制品制造业,20.52,黄山市徽州天马化工有限公司,1.000.00,2014年12月30日,2015年3月30日,2015年6月30日,
徽州区,向荣新材料项目,徽州区循环经济园黄平路东侧,0.3578,工业用地,挂牌出让,50,化学原料及化学制品制造业,51.5232,黄山市向荣新材料有限公司,1.000.00,2014年12月30日,2015年4月30日,2016年4月30日,
徽州区,荣锦装饰项目,徽州区城北工业园荣锦石材西侧、西林路南侧,1.3319,工业用地,挂牌出让,50,其它,191.7936,黄山荣锦石材市场有限公司,1.000.00,2014年12月30日,2015年3月30日,2015年9月30日,
徽州区,金地电子项目,徽州区城北工业园西林路南侧、耐磨材料西侧,0.6241,工业用地,挂牌出让,50,通用设备制造业,89.8704,黄山金地电子有限公司,1.000.00,2014年12月30日,2015年4月30日,2015年10月30日,
徽州区,聚酯供热项目,徽州区循环经济园黄平路东侧、贞元工贸南侧,0.4002,公共设施用地,挂牌出让,50,其他服务业,57.6288,黄山市徽州区聚能供热有限公司,1.000.00,2014年12月30日,2015年4月30日,2016年4月30日,
黄山区,龙门乡集镇污水处理,龙门乡龙门村,0.197746,公共设施用地,划拨,,中国共产党机关,0,黄山区龙门乡人民政府,0.000.00,2014年12月19日,2015年3月2日,2016年3月2日,
黄山区,园区派出所,黄山工业园区,0.025219,机关团体用地,划拨,,中国共产党机关,0,黄山市公安局黄山分局,0.001.30,2014年12月19日,2015年4月19日,2016年4月19日,
祁门县,房地产开发项目,祁门县新城区高铁路西侧,3.791285,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70,房地产业,4550,黄山鲲鹏置业有限公司,1.202.00,2014年12月19日,2015年12月31日,2018年12月31日,
休宁县,安徽绿彻节能科技有限公司,黄山经济开发区A-1-1（5）地块,0.502475,工业用地,挂牌出让,50,专业技术服务业,82.94,安徽绿彻节能科技有限公司,1.200.00,2014年12月5日,2015年5月5日,2016年5月5日,
歙县,多杰,歙县经济开发区,7.513237,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,721.2708,安徽多杰电气有限公司,1.000.00,2014年12月5日,1900年1月1日,1900年1月1日,
歙县,德尚精工,歙县经济开发区,2.56167,工业用地,挂牌出让,50,金属制品业,253.6053,黄山德尚精工机械有限公司,1.000.00,2014年12月5日,2015年5月30日,2016年5月30日,
歙县,美澳,歙县经济开发区,1.233089,工业用地,挂牌出让,50,橡胶制品业,122.0758,黄山美澳复合材料有限公司,1.000.00,2014年12月5日,2015年5月30日,2016年5月30日,
黄山市本级,和谐家园安置区,屯溪区北海路北侧,1.377819,经济适用住房用地,划拨,,社会保障业,315,黄山市城市建设投资（集团）有限公司,1.002.60,2014年11月25日,2015年2月25日,2016年5月25日,
歙县,欧洲之星,歙县王村镇升庄村柏山,11.586,其他商服用地,挂牌出让,40,房地产业,4858.3769,黄山乐斯尼投资有限公司,0.000.80,2014年11月21日,2015年6月30日,2018年6月30日,
徽州区,高铁片站前大道以南部分地块项目,黄山市经济开发区高铁片站前大道以南部分地块,1.6969,商务金融用地,挂牌出让,40,道路运输业,2036.28,黄山市高铁新区开发投资有限公司,0.003.00,2014年11月20日,2015年10月20日,2018年10月20日,
徽州区,高铁片站前广场部分地块项目,黄山市经济开发区高铁片站前广场部分地块,8.6798,商务金融用地,挂牌出让,40,道路运输业,9764.775,黄山市高铁新区开发投资有限公司,0.003.00,2014年11月20日,2015年10月20日,2018年10月20日,
徽州区,太极书院项目,黄山市徽州区潜口金紫祠西侧,0.1497,其他商服用地,挂牌出让,40,群众团体、社会团体和宗教组织,89.82,黄山太极文化有限公司,0.001.10,2014年11月8日,2015年8月8日,2016年8月8日,
歙县,璜田加油站,歙县璜田乡六联村,0.171779,其他商服用地,挂牌出让,40,零售业,52.049,汪发达,0.000.30,2014年11月7日,2015年4月30日,2016年4月30日,
歙县,吕仙宫,富堨镇沙溪村,0.338951,其他商服用地,挂牌出让,40,文化艺术业,96.601,黄山市黄山松酒业有限公司,0.000.50,2014年11月7日,2015年4月30日,2016年5月30日,
歙县,金虹庄园,富堨镇徐村村,0.362676,其他商服用地,挂牌出让,40,房地产业,169.7324,黄山市金虹贸易有限公司,0.001.40,2014年11月7日,2015年4月30日,2016年4月30日,
徽州区,振兴大道工程项目,城北工业园,1.8801,街巷用地,划拨,,国家机构,0,徽州区住房和城乡建设委员会,0.000.00,2014年11月6日,2014年12月6日,2015年12月6日,
徽州区,徽州区信行一路连接线工程项目,徽州区信行一路连接线工程项目,1.2624,街巷用地,划拨,,国家机构,0,徽州区住房和城乡建设委员会,0.000.00,2014年11月3日,2014年12月3日,2015年12月3日,
徽州区,中山社区服务中心综合楼项目,徽州区岩寺镇黄发小区,0.0402,公共设施用地,划拨,,国家机构,0,黄山市徽州区社区建设办公室,0.001.41,2014年11月3日,2014年12月3日,2015年12月3日,
黄山市本级,百鸟亭森林植物检疫检查站综合楼,屯溪区阳湖镇兖山社区,0.13583,机关团体用地,划拨,,国家机构,81,黄山市屯溪区林业局,0.000.50,2014年10月31日,2014年10月31日,2015年10月31日,
黄山市本级,屯溪区粮食储备库项目,屯溪区阳紫公路东侧,2.400868,仓储用地,划拨,,居民服务业,142.8096,黄山市屯溪粮食收储有限公司,0.000.50,2014年10月31日,2014年11月30日,2015年11月30日,
歙县,洪学三,歙县三阳乡叶村,1.227549,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40,房地产业,368.2647,洪学三,1.001.20,2014年10月31日,2015年4月30日,2017年4月30日,
歙县,联枫新材料,歙县经济开发区,2.004691,工业用地,挂牌出让,50,塑料制品业,192.4503,黄山市联枫新材料科技有限公司,1.000.00,2014年10月28日,2014年12月30日,2015年12月30日,
歙县,润亿建筑装饰,歙县经济开发区,0.766149,工业用地,挂牌出让,50,建筑装饰业,73.5503,黄山市润亿建筑装饰材料有限公司,1.000.00,2014年10月28日,2014年12月31日,2015年12月31日,
徽州区,边角地（原友缘古典边）项目,岩寺镇,0.0668,公共设施用地,划拨,,国家机构,0,安徽徽州经济开发区管委会,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（原永佳三利边）项目,岩寺镇,0.552034,公共设施用地,划拨,,国家机构,0,安徽徽州经济开发区管委会,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（原天高孵化边）项目,潜口镇,1.9681,公共设施用地,划拨,,国家机构,0,潜口镇人民政府,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（原南山天一边）项目,岩寺镇,0.0395,公共设施用地,划拨,,国家机构,0,岩寺镇人民政府,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（罗田加油站前绿地）项目,岩寺镇,0.147292,公共设施用地,划拨,,国家机构,0,徽州区交通运输局,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（浩源地块）项目,岩寺镇,0.06,公共设施用地,划拨,,国家机构,0,安徽徽州经济开发区管委会,,2014年10月24日,1900年1月1日,1900年1月1日,
歙县,眼镜汽修,歙县循环经济园,0.133157,工业用地,挂牌出让,50,商务服务业,14.7804,王晓华,1.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
歙县,远大汽修,歙县循环经济园,0.351567,工业用地,挂牌出让,50,商务服务业,39.0239,歙县远大汽车修理厂,0.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
歙县,思瑞泰电子,歙县循环经济园,0.215459,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,23.916,黄山思瑞泰电子电器有限公司,1.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
歙县,凯旋铝材,歙县循环经济园,0.135615,工业用地,挂牌出让,50,建筑安装业,15.0533,吕 士 斌,1.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
徽州区,边角地（两馆边地块）项目,岩寺镇,0.182845,公共设施用地,划拨,,国家机构,0,徽州区文化广电新闻出版局,,2014年10月24日,1900年1月1日,1900年1月1日,
徽州区,边角地（原昌盛后）项目,岩寺镇,0.3388,公共设施用地,划拨,,国家机构,0,安徽徽州经济开发区管委会,,2014年10月24日,1900年1月1日,1900年1月1日,
歙县,卓越仪表,歙县循环经济园,0.348337,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,38.6654,黄山市卓越仪器仪表有限公司,1.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
歙县,祥湘建材,歙县循环经济园,0.122189,工业用地,挂牌出让,50,建筑装饰业,13.563,吴 明 祥,1.001.20,2014年10月24日,2014年11月30日,2015年11月30日,
